write	rite	6	69	38
right	rite	12	290	38
rufner	ruffner	5	30	206
ride	ryde	12	90	126
sandman	sandmann	5	97	42
schied	scheid	7	35	142
semmons	semmens	7	70	171
semens	semmens	5	27	171
tollison	tolleson	7	90	113
trevarrow	trevorrow	5	18	87
tyreman	tyerman	7	81	96
vaughn	vaughan	394	4766	4718
winchell	winchel	14	355	56
wincote	wincott	5	29	78
zeigler	ziegler	106	816	1559
auclair	auclerc	5	156	8
bartram	bartrum	23	727	144
beaney	beany	7	221	41
blackeby	blackaby	5	26	96
brayman	braman	10	99	177
branum	branam	8	169	115
breault	breau	10	205	111
buxcey	buxey	5	17	44
collister	callister	11	141	167
chadbourn	chadbourne	6	34	143
condray	condry	5	42	80
condrey	condry	6	91	80
cossar	cosser	5	79	54
degnan	dignan	11	237	154
dignon	dignan	6	16	154
dignam	dignan	9	125	154
domarsson	domaldasson	5	9	9
dorset	dorsett	24	145	430
doucett	doucette	11	62	442
doucet	doucette	31	506	442
edgecomb	edgcomb	5	113	19
elerby	ellerby	5	10	157
fulbright	fullbright	10	142	71
glacken	glackin	5	62	62
hazelton	hazleton	26	472	93
hewitson	hewetson	14	356	102
ybarra	ibarra	15	335	208
jolly	jolley	116	2018	989
leconte	lecomte	5	64	99
lecompte	lecomte	10	233	99
leming	lemming	9	145	81
mendel	mendal	5	230	12
moorcroft	morecroft	13	329	86
neve	neave	18	345	384
nickles	nickels	22	314	431
penny	penney	141	2060	985
rowlinson	rawlinson	40	287	994
rawlingson	rawlinson	22	63	994
rosenkranz	rosenkrantz	5	86	42
senecal	senechal	7	235	63
sheddon	shedden	10	42	119
slessor	slesser	7	58	26
sloman	slowman	11	254	32
snead	sneed	49	630	837
southan	southam	9	61	311
staddon	stadden	9	186	53
stroupe	stroup	13	94	477
silvestre	sylvestre	8	47	178
sinnott	synnott	12	363	98
synott	synnott	10	47	98
thorpe	thorp	277	3630	1534
tharp	thorp	57	964	1534
thumbwood	thumwood	5	12	45
timmons	timmins	41	1062	764
wilhoit	wilhoite	7	227	95
woodger	woodyer	10	161	65
ackerly	ackerley	8	116	188
ansted	anstead	7	44	83
apthorpe	apthorp	5	38	41
brannan	branan	19	822	90
brocklebank	brockelbank	8	265	36
charlie	charley	7	115	198
clements	clement	169	4686	2423
clarkin	clerkin	6	84	55
cody	coady	39	1302	289
cormack	cormick	14	445	87
croke	croak	7	143	88
dacre	dacres	7	179	54
dalziel	dalzell	14	308	335
donohoo	donahoo	5	64	157
elkington	elkinton	8	288	33
emblen	emblem	6	41	50
fleniken	flenniken	5	16	76
gayheart	gayhart	9	61	67
gillham	gilham	31	375	464
guidice	giudice	8	72	54
hiestand	heistand	5	96	79
hirschfeld	herschfeld	7	102	14
jenney	jenne	8	145	132
lamoreux	lamoreaux	5	44	168
lecomte	leconte	5	99	64
mcalpine	macalpine	16	560	79
mcguire	maguire	233	4365	2235
meachem	meacham	20	106	688
mitchinson	mitcheson	8	186	103
mitchison	mitcheson	6	70	103
munnery	monnery	5	39	24
overmyer	overmeyer	5	95	51
perrett	perrott	21	542	376
perrot	perrott	13	200	376
pinhey	pinkey	6	39	35
sarri	saari	5	12	163
schaffer	schafer	64	1318	1297
shafer	schafer	66	1589	1297
schaefer	schafer	70	1726	1297
scovill	scovil	6	80	60
scovel	scovil	5	75	60
shor	shorr	5	53	45
southeran	sotheran	5	26	42
swinden	swindon	6	85	53
wadhams	wadham	9	104	237
whatmough	watmough	18	133	190
watling	whatling	15	405	95
wurz	wurtz	6	33	142
ahearne	aherne	5	75	131
ahern	aherne	21	882	131
allender	allinder	7	287	28
angel	angell	101	1332	974
anchor	anker	6	63	175
armond	armand	6	67	102
beiler	bieler	5	49	54
brakefield	breakfield	7	109	50
bridgewater	bridgwater	35	457	167
cossette	cosset	6	88	30
dinsmore	densmore	30	470	311
durney	dorney	5	60	149
doerr	dorr	18	354	472
dosset	dorset	7	25	145
dorsett	dorset	18	430	145
draughon	draughn	6	68	81
dyckman	dykeman	5	62	139
emblem	emblen	8	50	41
gosney	gosnay	7	247	24
hessian	hession	7	64	181
hewitt	hewett	232	5494	1248
hilderbrand	hildebrand	25	211	780
hildebrandt	hildebrand	30	370	780
hillary	hillery	9	220	122
hogbin	hogben	16	139	324
jeanes	jeans	25	280	432
kibbee	kibby	6	47	145
kibbe	kibby	7	155	145
kibbey	kibby	7	97	145
leyva	leiva	5	165	45
letarte	letartre	5	60	26
leverette	leverett	12	97	350
lieberman	liebermann	9	304	49
lovelace	loveless	52	906	748
mirault	mireault	5	29	42
knipp	nipp	5	119	59
peckham	packham	29	762	445
paris	parris	58	1151	876
philipps	phillipps	12	230	191
purkis	purkiss	13	225	278
rattley	ratley	7	27	122
reibel	riebel	5	38	48
rainville	rinville	8	208	11
shulman	schulman	18	192	191
shurtliff	shurtleff	5	56	172
siddal	siddall	12	51	495
slayton	slaton	20	369	307
sparey	spary	7	77	46
taub	taube	7	137	108
tunks	tonks	17	205	552
leveille	truchon	5	142	70
vandemark	vandermark	13	83	126
wacaster	waycaster	5	25	41
wooley	woolley	170	995	2140
allport	alport	12	306	49
ballinger	ballenger	30	760	374
bilbey	bilby	6	35	187
body	boddy	44	432	562
bower	bowers	185	2735	4629
chad	chadd	7	79	105
chiasson	chaisson	8	210	116
chaisson	chiasson	8	116	210
giasson	chiasson	11	66	210
cooil	coole	5	33	186
couzens	cozens	18	280	457
derby	darby	72	696	2274
elden	eldon	6	77	87
fankhouser	fankhauser	9	25	75
freestone	freeston	15	461	89
gellman	gelman	6	46	97
gillenwaters	gillenwater	9	38	137
gougeon	goujon	6	84	26
hadad	haddad	5	23	171
hambelton	hambleton	18	71	573
hogarth	hoggarth	22	552	200
holdredge	holdridge	5	24	169
krieg	kreig	11	223	62
lamare	lamarre	7	39	185
leggatt	leggat	12	225	125
libbey	libby	20	127	806
macrow	macro	7	55	80
mansel	mansell	40	139	1167
marcil	marcel	6	128	115
marcell	marcel	5	44	115
macdiarmid	mcdiarmid	11	53	234
maclennan	mclennan	57	297	812
odegaard	odegard	5	69	79
pascall	pascal	7	111	223
paschal	pascal	12	305	223
pinkus	pincus	6	65	122
plaskett	plasket	7	126	27
pottinger	pottenger	7	252	85
quinnell	quinnel	7	202	17
randell	randall	136	835	5352
rippen	rippin	5	37	147
rippon	rippin	16	309	147
rodgers	rogers	1132	6051	22135
rhode	rohde	25	305	370
chavers	shavers	7	150	113
schick	shick	17	353	141
tarleton	tarlton	12	203	213
thorp	thorpe	259	1534	3630
trethewey	trethewy	8	155	26
tucket	tuckett	5	36	171
twining	twinning	8	256	38
vanderhoff	vanderhoof	9	77	175
vanderhoef	vanderhoof	5	46	175
valois	vermandois	5	150	68
welcher	wilcher	6	124	165
woolridge	wooldridge	50	340	908
baribault	baribeau	6	27	91
bascomb	bascom	7	65	181
beeney	beeny	5	91	55
bergkvist	bergqvist	6	53	101
bergquist	bergqvist	8	221	101
burkill	burkhill	6	75	40
butchard	butchart	5	45	162
clagett	claggett	8	91	107
st-jean	coitou	5	112	21
prettyman	cutland	5	197	43
dool	doole	8	51	49
daugherty	dougherty	153	2004	2461
dowdall	dowdell	12	199	287
hemond	emond	8	40	280
forrest	forest	155	2565	801
faust	foust	55	945	682
grasby	grassby	6	60	53
hamblett	hamblet	16	161	102
hamlet	hamblet	15	313	102
hanning	haning	6	161	57
heywood	haywood	115	1303	2317
hewetson	hewitson	12	102	356
hintz	hinz	18	361	263
keithly	keithley	14	51	161
koski	kosky	7	240	64
laming	lamming	9	195	109
delaronde	laronde	5	29	81
loades	loads	7	91	35
mardle	mardel	5	66	29
mellick	melick	5	64	121
meriam	merriam	8	42	325
mickel	mickle	13	143	275
millsap	millsaps	11	210	219
milsaps	millsaps	6	32	219
neveu	nepveu	5	140	29
norgaard	norgard	5	65	40
norrish	norish	5	152	14
normanton	normington	8	87	164
ormerod	ormrod	22	405	185
osborne	osborn	550	6909	4012
pellowe	pellow	6	28	213
pellew	pellow	6	73	213
provost	prevost	60	719	434
reidel	riedel	22	111	297
rozell	rozelle	7	160	98
sandal	sandall	6	50	201
severns	severn	10	169	305
strauser	strasser	7	58	210
tilson	tillson	15	394	156
tweedy	tweedie	15	378	329
windus	winduss	5	69	21
woods	wood	1175	12520	28707
atwood	attwood	58	1454	927
bagguley	baggaley	8	88	180
blakeley	blakely	51	527	920
blakley	blakely	33	317	920
bridgwater	bridgewater	42	167	457
buckthorpe	buckthorp	5	23	17
corsey	coursey	7	34	244
cunniff	cunniffe	7	119	81
deschesnes	deschenes	7	31	207
miville	deschenes	11	211	207
deschene	deschenes	8	59	207
dechene	deschenes	6	41	207
deshong	dishong	8	93	89
dugan	duggan	99	1353	1817
ebling	ebeling	5	108	133
emons	emans	5	52	70
flake	flakes	6	235	33
fradette	fradet	8	54	68
frier	friar	16	285	239
guilford	guildford	10	229	120
gunnells	gunnels	9	87	143
gunnel	gunnels	6	37	143
haslem	haslam	34	130	933
hefner	heffner	19	478	378
hicken	hickin	15	169	100
ibbetson	ibbitson	6	147	87
ibbotson	ibbitson	13	521	87
jelf	jelfs	7	86	104
kingery	kingry	7	250	33
kish	kiss	14	303	200
leininger	lininger	8	194	88
crestois	maillard	5	6	94
matheson	mathieson	44	1201	551
mayes	mays	144	1845	2064
mcgarity	mcgarrity	6	121	150
mcneir	mcnear	7	175	100
meechan	meecham	5	101	99
moy	moye	16	376	362
regensberg	regensburg	5	12	22
salee	sallee	13	30	339
schnable	schnabel	5	39	188
shrewsberry	shrewsbury	7	41	233
stickels	stickells	5	61	42
sweatland	swetland	5	37	74
sweetland	swetland	7	260	74
trussel	trussell	14	63	368
wintemute	wintermute	6	16	85
wollen	woolen	5	89	83
woollet	woollett	5	23	168
alsobrook	alsobrooks	5	95	31
bazeley	baseley	6	149	102
bjorkland	bjorklund	7	25	157
bronstein	braunstein	10	114	118
brizendine	brisendine	5	110	43
brault	bro	12	231	116
capelin	caplin	6	31	179
glendenning	clendenning	8	267	111
deeney	deeny	6	49	34
dyke	dike	36	1044	186
dimick	dimock	6	128	150
dimmock	dimock	14	461	150
garfinkle	garfinkel	9	64	82
garnet	garnett	55	234	1295
gettins	gettings	6	45	156
gillen	gillan	20	587	367
hewett	hewitt	225	1248	5494
houle	houde	35	626	308
hundley	hunley	15	463	259
earlam	irlam	5	49	72
jaffray	jaffrey	5	125	80
kellington	killington	5	42	32
knuckey	knucky	7	106	15
laslo	laszlo	6	22	35
mcsharry	mcsherry	6	41	232
meecham	meechan	5	99	101
merrit	meritt	8	263	93
nieder	neider	5	28	50
nicholds	nickolds	5	63	23
pettifor	pettifer	7	51	254
ratchford	rachford	7	174	38
reader	reeder	51	874	1280
salisbury	salsbury	44	1622	288
shurtleff	shurtliff	9	172	56
siddle	siddell	7	211	90
soucie	soucy	9	86	324
souci	soucy	10	31	324
stansberry	stansbury	17	197	399
stuchbury	stutchbury	6	52	65
swetland	sweatland	5	74	37
torpey	tarpey	8	158	115
tarpy	tarpey	6	48	115
tartt	tart	8	59	281
tarte	tart	11	62	281
veazey	vezey	5	175	53
whately	whateley	8	80	78
wooff	woof	9	52	153
amman	ammann	6	65	104
armistead	armitstead	15	550	59
arriola	arreola	6	76	60
ballenger	ballinger	33	374	760
beecroft	beacroft	11	384	59
beaney	beeney	9	221	91
brannan	brannon	66	822	1109
broadnax	brodnax	8	179	75
butters	butter	24	522	509
clipstone	clipston	5	25	36
desjardins	desjardin	17	567	109
dejardin	desjardin	7	29	109
dodderidge	doddridge	5	24	94
filbey	filby	7	45	244
gautreaux	gautreau	6	81	99
gillman	gilman	64	493	1164
gimblet	gimblett	6	22	63
grindley	grindlay	7	182	61
grove	groves	137	2011	3327
heiman	heimann	13	142	132
hirshfield	hershfield	5	35	28
engebretson	ingebretson	7	115	37
gillings	jillings	6	205	64
keenes	keens	6	23	99
killeen	kileen	8	334	39
klosterman	klostermann	6	95	44
lawhorn	lawhorne	11	289	60
looby	luby	9	121	175
mcandrew	mcandrews	19	434	192
mcconnochie	mcconnachie	5	44	113
mcconachie	mcconnachie	11	104	113
mcneill	mcneil	123	1459	2445
mcsorely	mcsorley	5	8	199
minear	menear	6	132	88
merriweather	merriwether	6	154	44
niemann	nieman	13	228	255
olmstead	olmsted	51	716	314
patten	patton	122	1410	4062
pine	pyne	31	669	505
reigle	riegel	9	118	251
reigel	riegel	11	88	251
savery	savary	7	219	80
slinn	slynn	5	141	19
snowden	snowdon	68	1476	604
stucky	stuckey	24	152	784
fontaine	surine	24	956	36
thompson	thomson	1144	41783	6691
weibel	weible	5	125	76
witherington	wetherington	7	182	104
wethington	wetherington	7	85	104
whitesides	whiteside	34	232	1244
allanby	allenby	7	37	161
beevers	beever	13	211	208
boulay	boule	16	162	142
bouley	boule	5	99	142
boulet	boule	19	236	142
breau	breault	9	111	205
brault	breault	15	231	205
byerley	byerly	11	151	352
carrol	carroll	205	722	8957
collinsworth	collingsworth	10	172	62
douglass	douglas	399	2079	7631
edgecombe	edgecumbe	6	198	53
ellsmore	elsmore	9	45	145
fever	feaver	7	89	105
feeney	feeny	28	943	129
faubert	foubert	6	132	51
gilbey	gilby	26	275	277
groomes	grooms	13	52	529
groulx	grou	7	143	33
hendrick	hendricks	86	826	2476
hendrix	hendricks	151	1678	2476
hool	hoole	6	49	232
howat	howatt	5	144	81
ivy	ivey	87	730	1444
kitrell	kittrell	6	35	184
kreiger	krieger	29	142	586
lech	leck	6	77	149
meggett	meggitt	5	39	61
muraski	murawski	5	26	123
phillips	philips	889	24496	2864
piggott	pigott	43	849	463
piggot	pigott	15	205	463
pigot	pigott	18	151	463
plank	planck	12	492	74
prichard	pritchard	186	899	4654
rideout	ridout	41	508	414
reiber	rieber	5	104	46
roybal	roibal	6	163	17
samson	sampson	123	1196	3255
sandel	sandell	14	110	295
sandall	sandell	12	201	295
scoggins	scroggins	32	588	551
seigle	siegle	6	78	87
sexsmith	sixsmith	9	79	126
smithart	smitheart	5	32	7
somerfield	sommerfield	10	153	91
spiess	speiss	6	136	24
stackpool	stackpoole	5	20	35
terrien	therrien	29	133	443
venne	veine	5	132	11
woodcraft	woodcroft	6	71	46
alington	allington	6	35	233
allnutt	alnutt	6	147	20
apperly	apperley	10	32	120
arnot	arnott	26	230	699
bevis	beavis	30	480	434
bloomfield	blomfield	60	1466	309
brossard	brassard	8	88	178
braybrook	braybrooke	11	198	80
benchley	brenchley	8	30	223
brenchly	brenchley	5	13	223
buffet	buffett	9	43	90
sisneros	cisneros	10	83	308
crabbe	crabb	39	351	1134
devney	deveney	5	28	120
devenney	deveney	6	69	120
devereaux	deveraux	14	410	139
dorey	dory	12	356	99
infinger	enfinger	9	58	61
faiers	faires	6	81	148
flavell	flavel	12	344	103
gamlin	gamblin	7	103	222
gillett	gillette	52	1393	767
grayston	graystone	6	80	49
greystone	graystone	5	16	49
hambly	hambley	26	372	166
hazzard	hazard	41	423	550
hourigan	horrigan	12	213	229
keaney	keany	6	100	43
kohler	koehler	48	1017	898
loughton	laughton	12	85	484
luedtke	luedke	8	162	90
mayberry	maberry	26	901	135
mabery	maberry	5	54	135
neale	neal	232	2186	6035
neligan	nelligan	5	33	112
neuman	neumann	51	641	952
pascal	paschal	15	223	305
paschall	paschal	16	272	305
postlethwaite	postlethwait	10	355	73
procell	procella	5	39	11
puzey	pusey	13	98	355
reid	reed	688	10484	17527
read	reed	531	5933	17527
risinger	reisinger	8	141	212
rothenburg	rothenberg	5	34	143
satchell	satchel	13	305	65
scoble	scobell	6	193	57
semmens	semmons	7	171	70
shayler	shaylor	8	132	87
schock	shock	11	212	208
slaton	slayton	19	307	369
tobey	toby	11	294	181
wormsley	warmsley	5	61	79
weismann	weisman	8	56	226
weissman	weisman	16	158	226
wooller	wooler	13	83	134
wolsey	woolsey	17	115	692
worthy	worthey	14	514	80
bagguley	baguley	9	88	266
beckton	becton	6	33	127
braybrooke	braybrook	8	80	198
braybrooks	braybrook	5	16	198
christoffersen	christofferson	6	85	167
christopherson	christofferson	12	396	167
clemmons	clemons	64	591	1017
conti	conte	31	354	249
cressey	cressy	17	217	135
crippin	crippen	9	59	338
dietrich	dietrick	33	1001	171
dematteo	dimatteo	6	45	43
dupuis	dupuy	37	864	365
edmiston	edminston	9	343	39
frederickson	fredericksen	12	306	107
golliday	golladay	7	39	81
greatrix	gratrix	6	63	74
herzberg	hertzberg	5	123	84
horsefall	horsfall	21	68	635
kenison	kennison	13	87	201
kinnison	kennison	10	128	201
longchamps	longchamp	5	21	33
mayeaux	mayeux	7	38	80
mccarthy	mccarty	208	6496	2664
mulcahey	mulcahy	25	91	608
nailor	nailer	5	154	70
nussbaum	nusbaum	11	206	157
postlethwait	postlethwaite	10	73	355
postlewaite	postlethwaite	10	86	355
purseglove	pursglove	7	34	92
ratty	rattey	5	55	26
redknapp	redknap	6	24	47
reinhardt	reinhart	36	729	607
reider	rieder	6	160	117
rushbrooke	rushbrook	8	57	138
saddler	sadler	96	459	2889
sandiland	sandilands	5	30	191
scofield	schofield	83	733	2899
seldon	selden	18	208	196
staten	staton	23	296	756
stokely	stokley	9	124	109
straughn	straughan	11	109	207
teft	tefft	5	42	177
wedderburn	weatherburn	6	103	73
witcombe	witcomb	12	131	92
womer	woomer	5	78	68
abrahams	abraham	96	987	2001
harpin	arpin	8	114	106
bars	barrs	5	39	180
berrisford	berisford	8	196	82
blizard	blizzard	13	109	444
cardoza	cardozo	9	181	82
coates	coats	202	3898	1354
coot	coote	17	82	604
greedy	creedy	5	109	55
crimmin	crimmins	7	41	204
cullwick	culwick	5	19	25
dejarnett	dejarnette	5	63	106
dennet	dennett	25	67	508
desimone	disimone	5	173	17
duffet	duffett	9	30	113
earls	earles	25	382	249
ebarbo	ebarb	6	10	48
evenson	evanson	18	347	171
fosberry	fosbery	5	40	16
fryett	fryatt	5	75	111
greenewald	gruenewald	5	19	45
hacket	hackett	65	235	2245
hargraves	hargreaves	67	524	1948
horlock	harlock	8	204	112
hocken	hockin	7	87	179
hunston	hunstone	7	33	31
kovacs	kovach	15	337	279
kovac	kovach	9	117	279
labrie	labry	7	203	28
mcquire	maquire	9	298	72
markle	markel	21	456	215
mcgrorty	mcgroarty	6	27	72
mccue	mchugh	48	692	1480
meaney	meany	21	235	133
mooneyham	moneyham	5	161	13
molden	moulden	7	96	146
nichols	nicholls	472	10008	4378
paterson	patterson	372	3001	12362
pincus	pinkus	10	122	65
primer	primmer	9	54	160
redington	reddington	14	144	248
reimann	reiman	10	161	139
savory	savery	14	402	219
savary	savery	7	80	219
squier	squiers	9	183	59
stjean	st-jean	9	47	112
saint-jean	st-jean	9	24	112
somerton	summerton	5	67	100
tolbert	talbert	68	843	656
titchmarsh	titmarsh	6	62	55
unitt	unit	5	48	15
vinyard	vineyard	14	182	305
vivash	viveash	7	63	32
westcoat	wescoat	6	42	44
walley	whalley	39	526	1027
wilsdon	wilsden	6	85	37
whitcher	witcher	13	208	345
witherow	withrow	12	142	435
woolverton	wolverton	22	130	296
ansett	anset	5	31	15
brazee	brazie	5	82	37
brackenridge	breckenridge	11	111	416
chambliss	chamblis	7	298	23
cheesebrough	cheesbrough	7	57	61
cheesebrough	cheeseborough	6	57	37
cherret	cherrett	6	10	98
cregan	creegan	8	171	84
daigneau	dagneau	5	78	40
dalgleish	dalgliesh	11	327	86
dempski	demski	5	19	50
deutsch	deutch	10	393	47
doolin	doolan	16	256	464
dotter	dotterer	5	83	91
exell	excell	5	80	150
fairey	fairy	10	171	88
forgue	forgues	5	40	76
gagne	gagnier	28	784	148
gagner	gagnier	5	70	148
greenawalt	greenwalt	13	159	154
heming	hemming	22	142	693
hemmings	hemming	53	815	693
honor	honour	8	105	189
howitt	howett	12	333	113
janus	janusz	6	94	57
kaminsky	kaminski	21	272	513
kesinger	kessinger	7	30	240
kissinger	kessinger	12	319	240
lecky	leckey	8	79	82
maak	maack	5	20	51
melbourn	melbourne	9	49	255
moffatt	moffat	77	1006	1226
mortensen	mortenson	19	493	298
peachy	peachey	24	132	528
peasley	peaslee	10	221	139
porch	poarch	7	251	70
rayford	raiford	8	90	136
rasco	rascoe	6	104	91
ryding	riding	14	106	425
ringuet	ringuette	5	24	53
satterly	satterley	16	117	85
stobart	stobbart	7	154	122
stricklin	stricklen	9	309	55
uhlig	uhlich	5	69	29
weigel	weigle	13	334	123
wiedman	wiedmann	5	72	37
wolverton	woolverton	23	296	130
warland	worland	5	74	131
youds	youd	5	67	122
youde	youd	5	57	122
allott	allot	8	272	43
arsenault	arseneault	14	548	102
arseneau	arseneault	15	137	102
attwool	attwooll	5	21	54
baseley	bazeley	6	102	149
bazley	bazeley	6	104	149
bellwood	belwood	5	143	25
benney	benny	15	152	182
bevil	bevill	6	72	149
beville	bevill	9	130	149
buecker	bueker	5	29	28
cathy	cathey	14	60	452
deveraux	devereux	18	139	578
devereaux	devereux	40	410	578
earle	earl	130	1351	1989
flintoft	flintoff	5	57	141
haskins	haskin	37	1345	238
hasson	hassan	12	236	256
hebberd	hebbard	5	56	87
heppel	hepple	9	74	216
heppell	hepple	9	131	216
kimbrel	kimbrell	10	82	285
losch	loesch	7	72	169
mankins	mankin	11	89	184
martell	martelle	12	438	54
mccardle	mcardle	28	215	603
macgregor	mcgregor	162	1004	2915
macnaughton	mcnaughton	18	135	733
mcennis	mcneir	22	156	175
meatyard	metyard	6	52	11
nealy	nealey	6	199	78
normoyle	normile	5	47	62
paiement	payment	6	35	71
picken	pickin	19	366	124
pigott	piggott	46	463	849
piggot	piggott	39	205	849
dammartin	ponthieu	8	27	38
radovich	radovic	5	43	17
reiger	rieger	17	111	295
schmalz	schmaltz	5	101	108
schramm	schram	19	447	307
severn	severns	11	305	169
slight	sleight	10	177	272
spaulding	spalding	98	1260	1139
spellman	spelman	28	473	199
tooze	toze	6	137	18
traill	trail	16	160	351
trautman	trautmann	15	199	94
veine	venne	5	11	132
wagoner	waggoner	89	1039	1312
weathersbee	weathersby	12	81	170
wittman	wittmann	16	207	117
altum	altom	5	33	64
bissonnette	bissonnet	7	217	66
blomfield	bloomfield	61	309	1466
boutlier	boutilier	5	16	139
caruthers	carothers	16	367	382
clendenning	clendening	5	111	87
conte	conti	24	249	354
dethridge	deathridge	5	29	39
deibler	diebler	5	48	22
dice	dise	7	233	46
drewery	drewry	21	245	288
eliott	eliot	18	255	439
fenstermacher	fenstermaker	12	149	119
foot	foote	116	995	1919
gething	gethin	8	131	97
goodyer	goodger	13	155	216
grammer	grammar	10	212	42
hansel	hansell	12	213	307
heavey	heavy	7	110	33
heiney	heiny	7	67	39
halloran	holloran	16	553	90
holleran	holloran	7	151	90
houde	houle	21	308	626
kyle	kile	39	1551	333
kroger	kroeger	12	147	224
levere	lavere	5	68	40
lyke	like	5	68	92
meservey	meserve	7	55	116
moncrief	moncrieff	16	289	222
nuckolls	nuckols	9	110	142
peglar	pegler	17	73	275
phimister	phemister	5	37	35
prevost	provost	57	434	719
rivet	rivest	21	259	100
roybal	ruibal	10	163	20
simington	simmington	6	101	25
stephenson	stevenson	503	6445	7366
suddith	suddeth	5	37	115
sudduth	suddeth	11	234	115
summey	summy	6	116	61
twiss	twist	20	290	441
ulery	ullery	6	107	90
vigneau	vigneault	8	80	95
wellborn	welborn	20	159	458
whittled	whitted	5	7	157
berresford	beresford	24	125	917
bissonette	bissonnette	12	132	217
bissonnet	bissonnette	8	66	217
blore	bloor	16	164	467
cartnell	cartmell	7	13	232
cartmel	cartmell	15	101	232
cawood	caywood	13	316	178
kaywood	caywood	5	33	178
clewes	clews	27	187	364
cullins	cullens	7	146	73
deitrick	deitrich	5	96	114
denney	denny	114	887	1921
drechsler	drexler	6	74	151
duckett	ducket	22	863	85
duffett	duffitt	7	113	22
duffey	duffy	104	555	3846
emeney	emeny	5	19	85
enoch	enochs	11	348	152
evanson	evenson	16	171	347
evensen	evenson	10	108	347
fairy	fairey	9	88	171
farey	fairey	11	147	171
fearns	ferns	10	110	175
foggin	foggon	6	100	23
frizzel	frizzell	14	75	466
frohlich	froehlich	12	103	219
froelich	froehlich	12	202	219
greatorex	greatrex	12	323	134
greatrix	greatrex	8	63	134
growcock	grocock	7	30	121
groocock	grocock	6	47	121
guthridge	gutheridge	5	83	34
hassell	hassall	36	714	475
hobert	hobart	17	98	626
holling	hollings	11	113	249
knisely	kniseley	5	117	36
lamasters	lemasters	5	22	215
litchfield	lichfield	27	644	83
liddel	liddell	28	121	968
liddle	liddell	48	942	968
longenecker	longnecker	6	127	117
merkle	merkel	18	256	399
molder	moulder	11	80	268
naumann	nauman	14	203	177
neer	near	7	126	150
nielson	neilson	70	962	1336
oldenberg	oldenburg	13	40	213
pallister	palliser	7	215	112
prescott	prescot	56	1977	159
pucket	puckett	47	170	1555
purkiss	purkis	21	278	225
ramplin	rampling	7	45	122
rivenburg	rivenburgh	5	45	33
rolland	roland	33	335	1186
rowland	roland	155	4045	1186
rosecrans	rosencrans	5	94	84
seaborne	seaborn	15	119	234
seabourne	seaborn	8	96	234
trobaugh	trobough	5	90	18
turcot	turcotte	30	162	506
turpin	turpen	41	1356	98
vinten	vinton	11	69	257
wallman	walman	5	91	34
westall	westhall	7	255	26
jahnke	yahnke	8	227	38
allsop	alsop	65	857	634
beardon	bearden	16	101	672
bellingham	billingham	35	416	743
bowtell	boutell	6	150	74
bouttell	boutell	7	38	74
brasfield	brassfield	8	114	149
buttner	buettner	7	87	171
butterbaugh	buterbaugh	6	83	63
cadoret	cadorette	11	84	81
chamberlan	chamberland	8	45	232
cherrett	cherritt	5	98	12
collar	coller	8	201	182
collet	collett	39	261	1377
eggington	egginton	15	103	135
eginton	egginton	5	35	135
emberly	emberley	5	20	35
flatt	flat	10	432	30
harvill	harville	11	113	172
heavener	heavner	6	82	98
herrmann	hermann	41	707	787
herman	hermann	91	2197	787
howett	howitt	14	113	333
isaacs	isaac	97	1433	1547
kellett	kellet	37	697	223
kincade	kincaid	31	243	1218
klaassen	klassen	6	59	215
marcy	marcey	8	225	31
matthews	mathews	967	12367	5113
mcglinchy	mcglinchey	10	53	135
mcnabb	mcnab	36	748	539
mcnab	mcnabb	34	539	748
mcnichol	mcnicholl	8	170	69
molyneaux	molyneux	28	235	763
nokes	noakes	28	281	771
pangborn	pangburn	7	121	130
pilote	pilotte	7	78	53
pool	poole	340	2075	6014
pouliot	pouliotte	6	230	17
pusey	puzey	13	355	98
quiney	quinney	11	99	199
ruprecht	rupprecht	6	54	101
salomon	salamon	10	303	103
schiffmann	schiffman	5	20	83
schreiber	schrieber	20	759	132
siegler	seigler	8	125	163
spradling	spradlin	18	237	368
stinchcomb	stinchcombe	6	149	103
sullinger	sullenger	9	61	80
taliferro	taliaferro	15	44	437
teesdale	teasdale	22	140	756
thirlwell	thirlwall	9	95	58
troup	troupe	11	313	119
truelove	trulove	14	327	54
vandewater	vanderwater	8	76	33
woodard	woodward	175	2175	5899
woolley	wooley	132	2140	995
babbitt	babbit	15	358	90
barnet	barnett	186	689	7834
bowsher	bousher	6	188	27
bowering	bowring	23	192	323
brook	brooke	154	2332	1662
buell	buel	17	577	135
cattley	catley	6	54	160
connors	conners	49	1574	497
crib	cribb	9	15	345
early	earley	108	1409	689
ensminger	entsminger	7	219	58
fankhauser	fankhouser	6	75	25
fenney	fenny	7	145	62
frietag	freitag	9	26	273
fullwood	fulwood	19	209	100
guiness	guinness	12	58	101
guthry	guthery	6	41	64
hanington	hannington	7	41	122
hebbard	hebberd	5	87	56
holliman	hollimon	8	271	30
geeves	jeeves	11	110	179
jemmett	jemmet	5	98	15
killian	killion	28	858	293
lahaye	lahaie	8	77	113
lockett	locket	42	970	139
lawdermilk	loudermilk	5	9	231
laudermilk	loudermilk	7	27	231
lowdermilk	loudermilk	8	89	231
mcquarrie	macquarrie	20	192	116
mawbey	mawby	11	69	221
